"","Suggested.Symbol","name","ID","U7","S7","B7","U8","S8","B8","U9","S9","B9","U10","S10","B10","U11","S11","B11","C1","C2","C3","C4","C5","U1","S1","B1","U2","S2","B2","U3","S3","B3","U4","S4","B4","U5","S5","B5","U6","S6","B6"
"4549","POMK","POMK","Q9H5K3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450.3,0,0,0,0,0,1239.5,0,0,0,0,0,5473.6,0,0,4305.1,0,0
"4550","RABEP2","RABEP2","Q9H5N1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.53,0,0,0,0,0
"4551","CDCP1","CDCP1","Q9H5V8",2028.1,0,0,4388,0,0,11837,0,0,112.91,0,0,499.01,0,0,0,0,0,0,0,0,99.936,0,1233.5,0,0,1227.3,0,0,573.35,0,0,16261,2379.2,0,1060.1,0,0
"4552","IGFLR1","IGFLR1","Q9H665",0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553.9,0,0,606.52,0,0,563.73,0,0,600.77,0,0,1442.2,0,0
"4553","DENND2D","DENND2D","Q9H6A0",955.54,0,0,4706.2,0,0,19702,0,0,586.65,0,0,6271.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221.5,0,0,0,0,0,0,0,0
"4554","CCDC134","CCDC134","Q9H6E4",0,0,0,0,0,0,0,0,0,0,2376.2,0,0,0,0,0,0,1163.5,0,0,2127.5,406.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4555","TMEM231","TMEM231","Q9H6L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25830,0,8368.4,0,0,0,0,0,4112.4,0,0,0,0,0,0,0,0,0,0,0
"4556","NOL6","NOL6","Q9H6R4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4557","EPS8L2","EPS8L2","Q9H6S3",17656,11410,0,15968,8723.5,0,40662,3964.8,0,342.89,0,0,913.63,373.99,0,0,0,0,102570,0,0,0,0,374.98,1206.7,0,5788.8,298.17,0,3222.5,19719,0,7671.3,1724.4,0,0,2575.4,0
"4558","ALG9","ALG9","Q9H6U8",2629.2,0,0,2076.3,0,0,1544.7,0,0,3250.1,0,0,3168.8,0,0,0,0,6434.3,0,0,1042.2,0,0,0,0,0,3256.2,0,0,3710.2,0,0,0,0,0,1107.6,0,0
"4559","ANTXR1","ANTXR1","Q9H6X2",677.7,0,0,0,0,0,1101.8,0,0,124.5,0,0,549.21,0,0,651.52,0,2411.4,0,0,3331.5,0,0,958.09,0,0,4588.3,0,0,1231.7,0,0,524.3,0,0,2851.8,0,0
"4560","WDR55","WDR55","Q9H6Y2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.9,0,0,0,0,0
"4561","DCTPP1","DCTPP1","Q9H773",525.94,0,0,0,0,0,0,0,0,0,0,0,1562.2,0,0,0,0,0,913.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4562","SH2D4A","SH2D4A","Q9H788",383.1,0,0,367.08,0,0,3638.3,0,0,0,0,0,0,0,0,0,0,0,40601,0,0,0,0,2489.3,0,0,2826.5,0,0,1242.2,0,0,0,0,0,0,0,0
"4563","AAMDC","AAMDC","Q9H7C9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4564","DOCK5","DOCK5","Q9H7D0",212.43,0,0,367.56,0,0,5030.3,0,0,0,0,0,94.881,0,0,0,0,311.96,1817,0,0,0,0,1854.2,0,0,56.511,0,0,228.33,0,0,1000.9,0,0,991.4,0,0
"4565","WDR26","WDR26","Q9H7D7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.09,0,0,0,0,0,50.33,0,0,0,0,519.05,0,0,0,0,0,928.11,0,0,2008.8,0,0
"4566","ATP13A3","ATP13A3","Q9H7F0",1304,0,0,760.38,0,0,5957.8,0,0,16.083,0,0,600.81,0,0,756.32,0,0,9113.9,0,2583.5,0,0,2376.2,0,0,0,0,0,2046.6,0,0,0,0,0,427.79,0,0
"4567","VSIR","C10orf54","Q9H7M9",5713.6,0,0,3192.1,0,0,5409.1,0,0,697.39,0,0,1564.3,0,0,0,0,0,0,0,4721.8,0,0,0,1825.6,0,2049,0,0,10956,0,0,2576.9,0,0,2213.1,0,0
"4568","MVB12B","MVB12B","Q9H7P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366.7,5356.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4569","IFT22","IFT22","Q9H7X7",0,0,0,0,0,0,0,0,0,0,0,0,7767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4570","PTGES2","PTGES2","Q9H7Z7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.34,0,0
"4571","UBE2Z","UBE2Z","Q9H832",5398.2,0,0,0,0,0,7937.5,0,0,0,0,0,11153,0,0,0,0,0,2012.1,0,0,0,0,0,0,0,0,0,0,5413.4,0,0,0,0,0,0,0,0
"4572","ACAD9","ACAD9","Q9H845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570.7,0,0,0,0,0
"4573","METTL7A","METTL7A","Q9H8H3",71941,24768,0,772.49,0,0,779.36,0,0,33594,14549,0,53448,22122,0,1370.6,0,1331.5,0,0,228180,119970,0,11486,36916,0,132580,63965,0,270010,108160,0,90316,31406,0,40257,59371,0
"4574","MMRN2","MMRN2","Q9H8L6",0,0,0,194.23,691.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4575","CNNM2","CNNM2","Q9H8M5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.64,0,0,0,0,0,0,1007.9,0,0,0,0,0,5156.8,0,0,0,0,0,0,0
"4576","GORASP2","GORASP2","Q9H8Y8",1358,0,0,6723.7,0,0,4190.1,0,0,0,0,0,1625.6,0,0,0,0,0,0,0,3125.2,0,0,0,0,0,5574,0,0,4493.3,0,0,0,0,0,0,3654.2,0
"4577","RNF121","RNF121","Q9H920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464.4,0,0,2002.2,0,0,2154,0,0,0,0,0,5031.2,0,0,2552.3,0,0
"4578","QTRT2","QTRTD1","Q9H974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4579","WDR54","WDR54","Q9H977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6899,0,0,0,0,11914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4580","ARMT1","ARMT1","Q9H993",629.86,0,0,1175.2,0,0,7073.3,0,0,238.1,0,0,660.27,0,0,329.52,0,0,3633,0,0,0,0,0,0,0,0,0,0,632.9,0,0,5881.2,0,0,1045.3,0,0
"4581","CNOT10","CNOT10","Q9H9A5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.65,0,0
"4582","LRRC40","LRRC40","Q9H9A6",0,0,0,356.3,0,0,169.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4583","SFXN1","SFXN1","Q9H9B4",0,0,0,0,0,0,0,0,0,0,0,0,0,534.67,0,0,0,0,0,0,3734.8,516.6,0,0,0,0,5329.4,0,0,3806.5,0,0,0,0,0,7218.7,0,0
"4584","COG4","COG4","Q9H9E3",0,0,0,0,1339.6,0,0,1476.5,489.59,0,692.47,0,0,1126,537.02,0,0,0,0,0,0,647.1,0,0,904.63,767.39,236.16,0,0,0,1588.2,0,0,0,0,0,373.03,0
"4585","VPS37B","VPS37B","Q9H9H4",31244,10901,0,36620,14180,0,52592,8892.6,0,7766.9,5179.8,0,7961.3,3870.4,0,9668.5,14691,10196,11496,0,5973.8,2035.6,0,0,4492.6,0,4097.4,1264.8,0,19184,17521,0,0,2406.2,0,0,1983.1,0
"4586","MRPL44","MRPL44","Q9H9J2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4587","COPS7B","COPS7B","Q9H9Q2",635.53,0,0,4345.1,0,0,1948,0,0,572.31,0,0,660.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4588","CAB39L","CAB39L","Q9H9S4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4589","POLR1B","POLR1B","Q9H9Y6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4590","FN3KRP","FN3KRP","Q9HA64",688.66,0,0,1957.9,1723,0,1126.6,0,0,0,0,0,765.44,383.98,0,0,0,0,3498.9,0,0,0,0,0,0,0,2431.7,1929.8,0,1154.9,0,0,0,0,0,9178.2,2307.1,0
"4591","CALHM2","CALHM2","Q9HA72",2035.1,0,0,0,0,0,13756,0,0,0,0,0,1464.2,0,0,0,0,0,0,0,6370.4,0,0,0,0,0,8635.1,0,0,12122,0,0,0,0,0,0,0,0
"4592","PPCS","PPCS","Q9HAB8",720.12,0,0,2780.1,0,0,809.94,0,0,0,0,0,0,0,0,0,0,0,2746.5,0,0,0,0,0,0,0,0,0,0,902.72,0,0,2794.1,0,0,0,0,0
"4593","C17orf75","C17orf75","Q9HAS0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4594","SLC28A3","SLC28A3","Q9HAS3",47422,26879,0,5458.1,0,0,29815,0,0,8479.1,1557.1,0,26585,7265,0,41.536,6881.8,0,284370,0,9479.8,1753.5,0,8699.7,2839.6,0,75536,15596,0,19497,9114.8,0,6912.6,2664.2,0,6601.3,37538,0
"4595","PLEKHA5","PLEKHA5","Q9HAU0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4596","UPF2","UPF2","Q9HAU5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213.4,0,0,0,0,0,0,0,0,0,0,0,0,2516.3,0,711.11,637.75,0,0
"4597","GNB4","GNB4","Q9HAV0",135000,0,0,119530,0,0,513460,4396.8,0,60413,4973.9,0,60306,3449.8,0,27789,11251,43205,16240,0,105740,10310,0,58833,5449.9,0,202250,9727.8,0,210640,26151,0,90286,0,0,37970,34737,0
"4598","XPO5","XPO5","Q9HAV4",0,2322.4,0,541.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.12,0,0,115.84,0,0
"4599","GRPEL1","GRPEL1","Q9HAV7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4600","MYG1","C12orf10","Q9HB07",1117.7,0,0,7038.5,0,0,3219.9,0,0,847.43,0,0,1947.7,0,0,0,0,0,1518.5,0,0,0,0,0,0,0,0,0,0,105.94,0,0,815.16,0,0,0,0,0
"4601","SCPEP1","SCPEP1","Q9HB40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.49,0,0,0,0,0,0,0,0,0,0
"4602","CACYBP","CACYBP","Q9HB71",663.09,0,0,7857,0,0,4221.1,0,0,0,0,0,597.37,0,0,749.44,0,0,5298.2,0,2032.7,0,0,4517.6,0,0,3837.9,0,0,1340.2,0,0,30252,0,0,0,0,0
"4603","RRAGC","RRAGC","Q9HB90",2352.7,0,0,10472,0,0,1019.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.5,0,0,5711.1,0,0,5117.7,0,0,9108.2,0,0,5367.8,0,0
"4604","TRPV4","TRPV4","Q9HBA0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.71,0,0,0,0,0,0,0
"4605","IFT122","IFT122","Q9HBG6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4606","RHOF","RHOF","Q9HBH0",7783.5,0,0,1836.3,0,0,98138,10545,0,2535.7,0,0,10965,0,0,1558.4,0,1877.2,82901,0,0,0,0,0,4313.6,0,5465,0,0,9527.5,28281,0,0,0,0,0,0,0
"4607","RDH14","RDH14","Q9HBH5",382.74,0,0,0,0,0,2791.4,0,0,0,0,0,308.32,0,0,0,0,0,3516,0,9086,958.82,0,4774.1,0,0,7255,0,0,4254.9,0,0,5659.2,0,0,8227.7,0,0
"4608","PARVG","PARVG","Q9HBI0",1276.6,0,0,4434,0,0,18348,0,0,722.28,0,0,1605.8,0,0,0,0,0,0,0,0,0,0,10615,0,0,0,0,0,1872.9,0,0,0,0,0,4742.4,0,0
"4609","PARVB","PARVB","Q9HBI1",483.57,0,0,1017.9,0,0,3124.7,0,0,0,0,0,1445.4,0,0,0,0,0,0,0,982.18,0,0,0,0,0,1334.6,0,0,1696.5,0,0,938.85,0,0,6737.6,0,0
"4610","AS3MT","AS3MT","Q9HBK9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.8,0,3867.8,0,0,0,0,0,0,0,0,129.11,0,0,0,0,0,0,0,0,0,0,0
"4611","VEZT","VEZT","Q9HBM0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901.8,0,0,63989,0,930.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.87,0,0
"4612","SLC38A10","SLC38A10","Q9HBR0",0,0,0,0,0,0,0,0,0,0,0,0,130.34,0,0,0,0,0,0,0,2414.3,0,0,620.31,0,0,1630.7,0,0,1087.3,0,0,416.5,0,0,2062.1,0,0
"4613","TMEM165","TMEM165","Q9HC07",49210,0,0,10128,0,0,5286.4,0,0,36905,0,0,13128,0,0,60073,321.35,10492,0,0,69687,25656,0,8853.5,10108,0,78041,9518.1,0,69116,7292.3,0,39085,16631,0,21833,7689.5,0
"4614","NOD2","NOD2","Q9HC29",0,0,0,0,0,0,265.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4615","EML4","EML4","Q9HC35",146.42,0,0,880.37,0,0,350.42,0,0,0,0,0,0,0,0,2536.9,0,0,0,0,851.14,0,0,0,0,0,0,0,0,196.97,0,0,574.44,0,0,6561.8,0,0
"4616","GLOD4","GLOD4","Q9HC38",4946.2,1088.8,0,15365,1321.8,0,15135,0,0,2131.9,0,0,6339.1,1302.7,0,0,0,0,15956,0,0,542.05,0,3132.9,0,0,2022.6,1016,0,9461.7,1281.5,0,0,993.8,0,1191.6,713,0
"4617","MUC5B","MUC5B","Q9HC84",4740,126570,152.66,4800,1972.9,6338.7,232.68,2309.5,0,0,761.65,0,315.75,42887,110.62,0,1340.5,100.64,1799.3,0,0,2813.2,1625,0,1361.8,0,0,999.12,263.22,5208.4,1084600,11309,88.405,5288.3,603.46,0,431.79,41.88
"4618","GPR35","GPR35","Q9HC97",0,0,0,0,0,0,5482.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4619","SPON1","SPON1","Q9HCB6",333.05,8023.8,466.09,2720.5,0,0,0,0,0,0,0,0,0,0,0,1740,398.88,948,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193.4,0,0
"4620","MCCC2","MCCC2","Q9HCC0",0,0,0,0,0,0,0,0,0,0,0,0,0,1410.6,0,0,0,0,0,0,0,343.49,0,0,0,0,0,0,0,0,0,0,171.55,0,0,0,0,0
"4621","TANC2","TANC2","Q9HCD6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.32,0,207.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4622","MOV10","MOV10","Q9HCE1",0,0,0,128.92,0,0,0,0,0,0,0,0,0,0,0,0,0,524.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4623","SMURF1","SMURF1","Q9HCE7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4624","CPNE5","CPNE5","Q9HCH3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.9,0,6539.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4625","SYTL2","SYTL2","Q9HCH5",545.35,0,0,2155.8,449.21,0,0,0,0,516.93,0,0,164.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532.9,0,0,0,0,0,0,0,0
"4626","ANKH","ANKH","Q9HCJ1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.23,0,0
"4627","PLXNA4","PLXNA4","Q9HCM2",727.98,483.15,0,73.355,0,0,1371,0,0,184.97,0,0,7777,2899.2,0,0,0,477.11,0,0,471.97,37.383,0,3884.8,132.79,0,1617.3,0,0,655.85,31.62,0,334.83,0,0,0,241.16,0
"4628","EPB41L5","EPB41L5","Q9HCM4",0,0,0,724.88,0,0,7882.4,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,4326.4,0,0,0,0,0,780.42,0,0,6237.3,0,0,0,0,0
"4629","PGAP6","TMEM8A","Q9HCN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10759,0,0,0,0,0,0,0,1078.3,0,0,0,0,0,0,0,0,0,0,0
"4630","SDF2L1","SDF2L1","Q9HCN8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7002.2,0,0,1842.9,0,0,10271,0,0,8387.2,0,0,4687.4,0,0,0,0,0
"4631","CSNK1G1","CSNK1G1","Q9HCP0",6704.4,2382.3,0,6082.8,0,0,27014,0,0,876.66,0,0,2980.3,0,0,0,0,0,39124,0,0,0,0,3565.1,0,0,3670.3,230.25,0,6154.2,760.7,0,0,189.86,0,2589.5,0,0
"4632","EPB41L4A","EPB41L4A","Q9HCS5",279.24,0,0,73.117,0,0,6572.8,0,0,28.463,0,0,214.33,0,0,0,0,0,2057.7,0,200.21,0,0,0,0,0,0,0,0,93.391,0,0,1119.1,0,0,0,0,0
"4633","CD248","CD248","Q9HCU0",13753,3587.8,0,2422.3,0,0,37671,1413.4,0,12763,558.16,0,6939.6,1053,0,0,0,0,0,0,2214.6,2677.7,0,22419,8861.8,0,3100.9,0,0,17483,3597,0,6028.2,676.11,0,2637,0,0
"4634","PREB","PREB","Q9HCU5",547.19,0,0,270.49,0,0,0,0,0,175.36,0,0,3168.2,912.05,0,0,0,1112.6,0,0,19784,1419,0,5336.7,0,0,16107,0,0,7580,0,0,5741.4,0,0,10907,0,0
"4635","S100A14","S100A14","Q9HCY8",70530,27448,0,25803,2931.6,0,54883,4297.9,0,931.2,0,0,6152.5,2567.3,0,6742.8,12065,9005.5,16621,0,0,1452.9,0,0,4576.5,0,0,0,0,8177,3745.4,0,25700,64227,0,0,0,0
"4636","ATP13A1","ATP13A1","Q9HD20",1898.7,0,0,273.34,0,0,452.26,0,0,1112.1,0,0,15115,404.79,0,563.51,0,1803.1,0,615.94,17717,1038.8,0,4272.8,0,0,9814.3,0,0,10584,424.63,0,5814.3,0,0,3665.3,0,0
"4637","MRPL47","MRPL47","Q9HD33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4638","CHMP1A","CHMP1A","Q9HD42",2269.3,0,0,11000,5996.8,0,7338.9,0,0,0,0,0,2543.2,0,0,1868.2,0,2593.6,1801.2,0,0,0,0,0,0,0,2256.9,0,0,5036.7,6253.9,0,0,0,0,0,0,0
"4639","TM9SF3","TM9SF3","Q9HD45",10477,1159.8,0,7616.3,697.09,0,3202.4,0,0,4204.4,0,0,1692.7,647.74,0,6861.9,0,5326.4,0,0,74490,13932,0,5850.8,2401.9,0,16498,2710.3,0,25116,4283.8,0,35018,3705.4,0,27801,741.48,0
"4640","MYO10","MYO10","Q9HD67",0,0,0,1136.3,0,0,104.03,0,0,0,0,0,0,0,0,1677.4,0,755.84,4603.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.6,0,0,0,0,0
"4641","APMAP","APMAP","Q9HDC9",46197,2979.9,8826.7,25892,22007,10992,6508.7,1252.5,0,25596,4741.6,6671.7,70819,25524,376.4,5900.5,0,8450.8,0,1085.2,273830,66728,1225.8,135520,27999,0,122570,14922,0,109380,24850,0,150990,3682.2,0,194880,11858,2401.9
"4642","TXNRD2","TXNRD2","Q9NNW7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551.3,0,0,352.4,0,0
"4643","CD209","CD209","Q9NNX6",1003.6,0,0,0,0,0,0,0,0,358.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.9,0,0,5704.5,535.7,0,0,0,0,0,0,0
"4644","ABCB6","ABCB6","Q9NP58",3455.1,0,0,253.23,0,0,52.323,0,0,95.425,0,0,12443,1282.2,0,0,0,0,0,0,1902.7,0,0,0,0,0,8444.1,266.77,0,9779.5,0,0,2318.2,0,0,7709.3,0,0
"4645","SLC40A1","SLC40A1","Q9NP59",1423.6,0,0,0,0,0,1485.5,0,0,357.15,0,0,1397.6,633.25,0,1583,0,3282.2,1333.9,0,4380.5,0,0,0,0,0,32583,1272.9,0,6197.1,1093,0,7898.7,0,0,27806,6090.1,0
"4646","RAB18","RAB18","Q9NP72",26800,0,0,39749,3477.7,0,52896,0,0,7835.2,0,0,20953,0,0,19538,2155.2,71639,0,0,21569,0,0,0,0,0,44363,1710.4,0,49027,5380.4,0,0,0,0,0,0,0
"4647","ALG13","ALG13","Q9NP73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4648","VTA1","VTA1","Q9NP79",39776,8615.7,0,95463,25912,0,55571,3151.5,0,21717,4381.9,0,34350,9320.3,0,8715.2,7219.9,21655,45710,0,13451,9287.4,0,9949.8,9081.6,0,36739,10001,0,42745,24014,0,11787,2324.9,0,0,15341,0
"4649","PNPLA8","PNPLA8","Q9NP80",0,0,0,0,0,3573.4,0,0,0,0,0,4939.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4650","SARS2","SARS2","Q9NP81",0,0,0,0,0,0,0,0,0,0,0,0,0,1452.1,0,0,0,0,0,0,0,635.21,0,0,2009.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4651","DYNLRB1","DYNLRB1","Q9NP97",12646,0,0,17353,0,0,2141.3,0,0,5394.2,0,0,12942,3613.5,0,0,0,11815,5690.3,0,177.86,0,0,0,0,0,10993,4912.7,0,23493,9040.3,0,10816,0,0,0,9348.4,0
"4652","TREM1","TREM1","Q9NP99",1950.5,0,0,9050.6,0,0,9252.2,0,0,633.29,0,0,2001.1,0,0,0,0,0,0,0,4445.8,0,0,5194.9,0,0,0,0,0,1490.2,0,0,1419.9,0,0,0,0,0
"4653","EMC7","EMC7","Q9NPA0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,0,0,14035,0,0,3728.2,0,0,3504.2,0,0,0,0,0,0,0,0,4274.2,0,0
"4654","CHST11","CHST11","Q9NPF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4655","ADAP2","ADAP2","Q9NPF8",103.47,0,0,6906.3,0,0,17346,0,0,0,0,0,0,0,0,0,0,0,0,9481.9,0,0,0,0,0,0,1671.8,0,0,539.93,0,0,0,0,0,0,0,0
"4656","PCDH12","PCDH12","Q9NPG4",0,0,0,158.4,513.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4657","ZDHHC4","ZDHHC4","Q9NPG8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.91,0,0
"4658","ISYNA1","ISYNA1","Q9NPH2",6330,0,0,100390,0,0,47094,0,0,495.46,0,0,10628,0,0,798.48,0,0,23771,0,0,0,0,0,0,0,2254.4,0,0,1798.4,0,0,5054.6,0,0,0,0,0
"4659","IL1RAP","IL1RAP","Q9NPH3",3316.2,3026,0,2747.8,0,0,4746.3,0,0,167.41,0,0,1470.3,578.6,0,0,0,0,3728.8,0,0,1147.9,0,0,1198.4,0,0,0,0,1938,1799.5,0,0,0,0,0,1335.2,0
"4660","TMEM138","TMEM138","Q9NPI0",5990.1,0,0,0,0,0,6858.3,0,0,2637.9,0,0,2126.4,0,0,4561.9,0,9973.2,37159,0,10885,0,0,9590.3,0,0,14925,0,0,8031.8,0,0,12769,0,0,7968.7,0,0
"4661","BRD7","BRD7","Q9NPI1",0,0,9433.7,0,0,0,0,0,0,0,0,4601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12279,0,0,0,0,0,16164,0,0,0,0,0,0
"4662","DCP1A","DCP1A","Q9NPI6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745.9,0,0,0,0,0
"4663","TIMMDC1","TIMMDC1","Q9NPL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4664","RIC8A","RIC8A","Q9NPQ8",2749.6,685.01,0,1438.6,0,0,950.71,0,0,427.2,0,0,296.16,0,0,0,0,0,5388.9,0,0,0,0,4067.2,0,0,1973.8,0,0,3088.4,0,0,0,0,0,3988,682.2,0
"4665","SEMA4B","SEMA4B","Q9NPR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.36,0,0,0,0,0
"4666","CD93","CD93","Q9NPY3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4667","SLAMF7","SLAMF7","Q9NQ25",3214.6,0,0,3740.5,0,0,11464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.2,0,0,0,0,0,0,0,0
"4668","ESM1","ESM1","Q9NQ30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
