"","Suggested.Symbol","name","ID","C1","C2","C3","C4","C5"
"1093","CD63","CD63","P08962",197360,253250,0,50695,0
"1094","MRPL3","MRPL3","P09001",0,0,0,0,0
"1095","SNRPA","SNRPA","P09012",0,0,0,0,0
"1096","ENO2","ENO2","P09104",103040,214720,205950,0,0
"1097","HBQ1","HBQ1","P09105",0,0,0,0,0
"1098","ACAA1","ACAA1","P09110",0,0,0,0,0
"1099","SRP19","SRP19","P09132",0,0,0,0,0
"1100","DBH","DBH","P09172",252840,0,83023,0,0
"1101","GSTP1","GSTP1","P09211",2344300,1198800,4760500,16843000,0
"1102","CD48","CD48","P09326",0,0,0,0,0
"1103","VIL1","VIL1","P09327",0,0,0,0,0
"1104","LGALS1","LGALS1","P09382",365170,670930,892960,684390,64095
"1105","QDPR","QDPR","P09417",0,0,0,5881.7,0
"1106","HMGB1","HMGB1","P09429",41716,0,54164,0,0
"1107","RBP1","RBP1","P09455",5373900,448570,8161000,1639800,450220
"1108","PAEP","PAEP","P09466",0,0,0,627300,0
"1109","FBP1","FBP1","P09467",12270,0,0,364490,0
"1110","GNAO1","GNAO1","P09471",0,0,0,77279,0
"1111","SPARC","SPARC","P09486",13651,0,173580,206050,224870
"1112","GSTM1","GSTM1","P09488",9101.5,0,34245,0,0
"1113","TPM1","TPM1","P09493",0,0,0,841230,0
"1114","CLTA","CLTA","P09496",0,0,0,0,0
"1115","CLTB","CLTB","P09497",0,0,0,0,0
"1116","ANXA4","ANXA4","P09525",436590,609430,721140,2635600,0
"1117","CNP","CNP","P09543",997670,239760,1335400,8467400,0
"1118","CD7","CD7","P09564",0,0,0,0,0
"1119","HMOX1","HMOX1","P09601",0,0,0,0,0
"1120","PDGFRB","PDGFRB","P09619",83675,0,34832,0,0
"1121","DLD","DLD","P09622",0,0,0,0,0
"1122","HNRNPA1","HNRNPA1","P09651",34419,0,48505,0,0
"1123","SNRPA1","SNRPA1","P09661",0,8695,0,0,0
"1124","CTSH","CTSH","P09668",0,0,0,0,0
"1125","COX6C","COX6C","P09669",0,0,0,0,0
"1126","CD3G","CD3G","P09693",0,0,0,0,0
"1127","TACSTD2","TACSTD2","P09758",0,0,0,0,0
"1128","FGR","FGR","P09769",0,0,0,41060,0
"1129","C1S","C1S","P09871",940170,226310,435350,38747,153790
"1130","PARP1","PARP1","P09874",25962,0,0,0,0
"1131","IFIT2","IFIT2","P09913",0,0,0,0,0
"1132","IFIT1","IFIT1","P09914",23886,0,0,0,0
"1133","ALOX5","ALOX5","P09917",0,0,0,0,0
"1134","UCHL1","UCHL1","P09936",55490,0,401950,0,0
"1135","LTA4H","LTA4H","P09960",4764.3,83357,54870,958630,0
"1136","ALDOC","ALDOC","P09972",543340,150870,1303600,0,0
"1137","C4A","C4A","P0C0L4",2052300,108020,1407100,0,706960
"1138","C4B","C4B","P0C0L5",61619000,13805000,74902000,5541000,41397000
"1139","H2AZ2","H2AFV","Q71UI9",0,0,122440,0,9877.4
"1140","H2AC11","HIST1H2AG","P0C0S8",2875800,138250,4354300,633430,4893600
"1141","IGLC6","IGLC6","P0CF74",0,0,0,0,0
"1142","SLC35E2B","SLC35E2B","P0CK96",0,0,0,0,0
"1143","SAA1","SAA1","P0DJI8",5231.5,0,64015,0,0
"1144","SAA2","SAA2","P0DJI9",0,0,0,0,0
"1145","TPBGL","TPBGL","P0DKB5",0,0,0,30420,0
"1146","SULT1A3","SULT1A3","P0DMM9",0,0,0,385080,0
"1147","HSPA1A","HSPA1A","P0DMV8",1371000,760210,2281900,7979700,13176
"1148","U2AF1","U2AF1","Q01081",0,0,0,0,0
"1149","CBS","CBS","P35520",0,0,0,0,0
"1150","P0DOY2","P0DOY2","P0DOY2",7262600,22358000,25918000,14052000,13064000
"1151","P0DOY3","P0DOY3","P0DOY3",0,0,0,377080,52844
"1152","P0DP01","P0DP01","P0DP01",0,0,0,0,0
"1153","P0DP02","P0DP02","P0DP02",5544500,3032700,5496300,0,483510
"1154","P0DP04","P0DP04","P0DP04",0,0,0,0,0
"1155","P0DP08","P0DP08","P0DP08",1357300,814000,979440,87314,114390
"1156","P0DP25","P0DP25","P0DP25",185060,703750,1720800,21938000,65009
"1157","P0DPA2","P0DPA2","P0DPA2",0,0,0,0,0
"1158","P0DTE1","P0DTE1","P0DTE1",147120,0,0,39451,145490
"1159","TRBC1","TRBC1","P0DTU4",0,0,0,0,0
"1160","RAP2A","RAP2A","P10114",0,0,0,0,0
"1161","SRGN","SRGN","P10124",0,0,40485,0,0
"1162","RO60","TROVE2","P10155",8073.8,0,0,241860,0
"1163","MYBL2","MYBL2","P10244",0,0,0,448660,0
"1164","GAA","GAA","P10253",0,0,0,0,0
"1165","RRAS","RRAS","P10301",64443,266700,15812,3413800,0
"1166","HLA-C","HLA-C","P10321",108950,221990,253330,32017,90649
"1167","ARAF","ARAF","P10398",0,0,0,0,0
"1168","H1-4","HIST1H1E","P10412",90170,0,0,0,0
"1169","SPP1","SPP1","P10451",0,0,0,0,0
"1170","DLAT","DLAT","P10515",0,0,0,0,0
"1171","PTPRF","PTPRF","P10586",18418,0,69107,54116,0
"1172","TXN","TXN","P10599",8117.5,209310,40179,1251900,0
"1173","COX5B","COX5B","P10606",0,0,0,0,0
"1174","CTSA","CTSA","P10619",0,0,0,0,0
"1175","MGST1","MGST1","P10620",205430,0,500420,0,217250
"1176","C7","C7","P10643",3871100,288890,8309800,642930,912880
"1177","PRKAR1A","PRKAR1A","P10644",101860,26320,310520,25489000,0
"1178","CHGA","CHGA","P10645",0,0,0,0,0
"1179","TFPI","TFPI","P10646",15444,0,63390,0,0
"1180","ALPG","ALPPL2","P10696",0,0,0,222950,0
"1181","ESD","ESD","P10768",39470,0,239690,980070,0
"1182","HSPD1","HSPD1","P10809",64834,0,43164,0,0
"1183","CLU","CLU","P10909",16871000,10226000,17968000,17985000,9232600
"1184","HAPLN1","HAPLN1","P10915",0,0,0,0,0
"1185","HSPA5","HSPA5","P11021",2270100,238050,10572000,21117,2383000
"1186","LAMC1","LAMC1","P11047",509890,49490,150820,21872,0
"1187","CD37","CD37","P11049",0,0,0,0,0
"1188","ACP2","ACP2","P11117",0,0,0,0,0
"1189","HSPA8","HSPA8","P11142",8194500,1555500,12281000,10385000,396520
"1190","SLC2A1","SLC2A1","P11166",222350,0,248180,746850,0
"1191","SLC2A3","SLC2A3","P11169",0,0,178500,0,0
"1192","EPB41","EPB41","P11171",5247.4,0,0,23873,0
"1193","UMPS","UMPS","P11172",0,0,43083,45870,0
"1194","PDHB","PDHB","P11177",0,0,0,0,0
"1195","ITGAM","ITGAM","P11215",109690,486550,422480,981060,0
"1196","PYGB","PYGB","P11216",103240,0,96027,24464,0
"1197","PYGM","PYGM","P11217",0,0,0,0,0
"1198","MBL2","MBL2","P11226",45215,0,0,0,0
"1199","RALA","RALA","P11233",209710,269510,376090,1311200,0
"1200","RALB","RALB","P11234",795920,566200,1109100,6204600,28126
"1201","BCR","BCR","P11274",8505.8,0,0,145600,0
"1202","SPTB","SPTB","P11277",336500,0,5692.1,111240,0
"1203","LAMP1","LAMP1","P11279",128380,36312,229470,0,0
"1204","ACADM","ACADM","P11310",0,0,0,0,0
"1205","FGFR1","FGFR1","P11362",0,0,0,0,0
"1206","TOP1","TOP1","P11387",0,0,0,0,0
"1207","TOP2A","TOP2A","P11388",3228.1,0,0,0,0
"1208","G6PD","G6PD","P11413",197460,0,305650,161350,0
"1209","CYP19A1","CYP19A1","P11511",2572300,0,11247000,0,1792200
"1210","DMD","DMD","P11532",34640,0,108490,0,0
"1211","MTHFD1","MTHFD1","P11586",145800,0,441740,189030,0
"1212","CETP","CETP","P11597",698300,0,260240,0,296970
"1213","EPX","EPX","P11678",0,0,0,0,0
"1214","IGF2R","IGF2R","P11717",666830,0,1468900,0,17825
"1215","ADH5","ADH5","P11766",50707,158600,229480,1154100,0
"1216","CDK4","CDK4","P11802",0,0,0,0,0
"1217","MS4A1","MS4A1","P11836",0,0,0,0,0
"1218","PABPC1","PABPC1","P11940",238740,0,103150,26765,0
"1219","PCNA","PCNA","P12004",83893,0,218970,0,0
"1220","HARS1","HARS","P12081",0,22150,0,175270,0
"1221","COL11A1","COL11A1","P12107",0,0,0,0,0
"1222","COL6A1","COL6A1","P12109",428390,1788700,216060,472940,0
"1223","COL6A2","COL6A2","P12110",238440,908800,0,101250,218380
"1224","COL6A3","COL6A3","P12111",981260,6011400,350630,504340,0
"1225","SLC25A4","SLC25A4","P12235",0,0,0,0,0
"1226","SLC25A6","SLC25A6","P12236",29046,0,102800,0,0
"1227","F5","F5","P12259",101070,0,0,0,0
"1228","IMPDH2","IMPDH2","P12268",33616,0,96894,203480,0
"1229","TPR","TPR","P12270",0,0,0,2179700,0
"1230","PTHLH","PTHLH","P12272",0,0,0,0,0
"1231","PIP","PIP","P12273",175670,998630,436440,0,0
"1232","CKB","CKB","P12277",607550,166480,1148000,3074800,27322
"1233","FCGR1A","FCGR1A","P12314",0,0,0,0,0
"1234","FCGR2A","FCGR2A","P12318",0,0,0,0,0
"1235","ANXA3","ANXA3","P12429",26424,918830,0,922750,0
"1236","CKMT1A","CKMT1A","P12532",0,0,0,0,0
"1237","BMP3","BMP3","P12645",83216,0,48528,0,4858.2
"1238","RNASE3","RNASE3","P12724",2578.1,0,0,0,0
"1239","ACTN1","ACTN1","P12814",23738,11286,22929,12047000,0
"1240","ACE","ACE","P12821",263280,5455100,16192,55055000,0
"1241","MYL4","MYL4","P12829",0,0,0,0,0
"1242","CDH1","CDH1","P12830",0,0,0,0,0
"1243","MYH1","MYH1","P12882",0,0,0,0,0
"1244","MYH7","MYH7","P12883",0,0,0,0,0
"1245","SRC","SRC","P12931",168190,0,263040,655620,0
"1246","PEPD","PEPD","P12955",96850,0,16361,23859,0
"1247","XRCC6","XRCC6","P12956",9436.1,0,0,0,0
"1248","XRCC5","XRCC5","P13010",25782,0,10695,0,0
"1249","COX4I1","COX4I1","P13073",0,0,0,0,0
"1250","GP1BB","GP1BB","P13224",0,0,0,0,0
"1251","IFI30","IFI30","P13284",7932.9,0,0,0,0
"1252","LAMP2","LAMP2","P13473",163120,0,305010,0,0
"1253","RNH1","RNH1","P13489",266820,211760,824890,504390,0
"1254","BMP1","BMP1","P13497",24611,0,0,0,0
"1255","CYBA","CYBA","P13498",0,0,0,101800,0
"1256","CFTR","CFTR","P13569",0,0,0,829560,0
"1257","NCAM1","NCAM1","P13591",0,0,0,0,0
"1258","ICAM2","ICAM2","P13598",0,0,0,0,34949
"1259","VCAN","VCAN","P13611",1085100,0,274190,1223100,3661600
"1260","ITGA4","ITGA4","P13612",0,0,0,74048,0
"1261","ATP1A3","ATP1A3","P13637",0,0,0,0,0
"1262","EEF2","EEF2","P13639",2654200,210820,4159400,5663200,69553
"1263","PDIA4","PDIA4","P13667",404230,0,3278800,105720,534790
"1264","C6","C6","P13671",4557200,135240,6891000,883500,1536100
"1265","P4HA1","P4HA1","P13674",424850,0,63662,0,0
"1266","CEACAM1","CEACAM1","P13688",20944,203660,59271,2546700,0
"1267","TPT1","TPT1","P13693",53374,14043,66228,1233100,0
"1268","ALAD","ALAD","P13716",162850,0,221150,272810,0
"1269","F3","F3","P13726",0,0,0,0,0
"1270","PRG2","PRG2","P13727",0,0,0,0,0
"1271","HLA-E","HLA-E","P13747",0,0,0,0,0
"1272","HLA-DRB4","HLA-DRB4","P13762",0,0,0,284630,0
"1273","LCP1","LCP1","P13796",0,95993,0,572200,14012
"1274","PLS3","PLS3","P13797",977830,116950,1867700,16313000,36253
"1275","APEH","APEH","P13798",21749,0,26825,118710,0
"1276","ETFA","ETFA","P13804",0,0,0,0,0
"1277","GYS1","GYS1","P13807",23434,0,0,0,0
"1278","PRKAR2A","PRKAR2A","P13861",669960,0,1095200,4180300,41939
"1279","SLC5A1","SLC5A1","P13866",0,0,0,863730,0
"1280","ANXA8","ANXA8","P13928",0,0,0,0,0
"1281","ENO3","ENO3","P13929",0,0,0,0,0
"1282","CD59","CD59","P13987",1081300,2934700,472390,20822000,145990
"1283","HSD17B1","HSD17B1","P14061",1048900,0,1275200,0,8213.4
"1284","SELL","SELL","P14151",49504,0,0,0,0
"1285","MIF","MIF","P14174",26225,315890,485340,119250,0
"1286","FOLR2","FOLR2","P14207",61516,75756,4736.3,5537.1,0
"1287","CD99","CD99","P14209",1022800,270260,3421200,0,206110
"1288","PRKCSH","PRKCSH","P14314",167280,0,1077000,0,103970
"1289","HCLS1","HCLS1","P14317",0,0,0,0,0
"1290","FDPS","FDPS","P14324",255420,14334,670090,0,0
"1291","CPM","CPM","P14384",13112,6973700,47590,51766000,0
"1292","COX7A2","COX7A2","P14406",0,0,0,0,0
"1293","ATP1B2","ATP1B2","P14415",0,0,0,0,0
"1294","NID1","NID1","P14543",0,0,0,0,0
"1295","AKR1A1","AKR1A1","P14550",125660,57982,233490,1234800,0
"1296","PLA2G2A","PLA2G2A","P14555",0,0,0,0,0
"1297","NCF1","NCF1","P14598",0,0,0,0,0
"1298","PKM","PKM","P14618",5696200,1256700,12329000,15698000,34177
"1299","HSP90B1","HSP90B1","P14625",1737800,0,9636300,175370,4272200
"1300","MYL6B","MYL6B","P14649",0,0,0,215120,0
"1301","SLC2A4","SLC2A4","P14672",0,0,0,0,0
"1302","SNRPB","SNRPB","P14678",0,0,0,0,0
"1303","IDE","IDE","P14735",0,0,0,86003,0
"1304","IL1R1","IL1R1","P14778",7712.7,0,0,227440,0
"1305","MMP9","MMP9","P14780",0,0,0,0,0
"1306","COX6B1","COX6B1","P14854",0,0,0,0,0
"1307","HNRNPL","HNRNPL","P14866",26045,0,39227,0,0
"1308","DARS1","DARS","P14868",369920,0,722550,100340,0
"1309","IDO1","IDO1","P14902",0,0,0,0,0
"1310","UQCRB","UQCRB","P14927",0,0,0,0,0
"1311","CPA3","CPA3","P15088",0,0,0,0,0
"1312","FABP4","FABP4","P15090",0,0,0,0,0
"1313","GLUL","GLUL","P15104",200860,0,326280,0,0
"1314","AKR1B1","AKR1B1","P15121",439910,0,720720,115110,0
"1315","ANPEP","ANPEP","P15144",88481,167010,417440,2048900,0
"1316","PVR","PVR","P15151",24685,0,115150,122610,0
"1317","RAC2","RAC2","P15153",0,36322,0,175560,0
"1318","CPN1","CPN1","P15169",266930,0,122760,0,204830
"1319","GSPT1","GSPT1","P15170",28392,0,70978,68876,0
"1320","B4GALT1","B4GALT1","P15291",178140,0,325790,56792,0
"1321","ACP3","ACPP","P15309",1156700,0,1795200,188070,544890
"1322","EZR","EZR","P15311",4446700,15623000,4959400,312650000,53978
"1323","FOLR1","FOLR1","P15328",0,843860,0,20866000,0
"1324","UCHL3","UCHL3","P15374",487700,0,415710,120590,0
"1325","CSF2RA","CSF2RA","P15509",0,0,0,0,0
"1326","AREG","AREG","P15514",238080,0,224300,0,0
"1327","CD46","CD46","P15529",148710,17172,455520,50255,0
"1328","NME1","NME1","P15531",99071,0,182160,735090,0
"1329","NQO1","NQO1","P15559",0,0,0,0,0
"1330","GNS","GNS","P15586",0,0,0,0,0
"1331","PHKG2","PHKG2","P15735",1405.2,0,0,0,0
"1332","IGLL1","IGLL1","P15814",94149,0,0,119350,0
"1333","HIVEP1","HIVEP1","P15822",0,0,0,0,0
"1334","RPS2","RPS2","P15880",363420,0,307470,0,0
"1335","ST6GAL1","ST6GAL1","P15907",0,0,0,0,0
"1336","RPA2","RPA2","P15927",0,0,0,0,0
"1337","MUC1","MUC1","P15941",0,4779700,0,58092000,0
"1338","COX7C","COX7C","P15954",0,0,0,0,0
"1339","TIMP2","TIMP2","P16035",0,0,0,0,0
"1340","ALOX15","ALOX15","P16050",5137.6,30851,0,0,0
"1341","NPR1","NPR1","P16066",0,0,20980,4523400,0
"1342","CD44","CD44","P16070",13131,415230,0,260770,0
"1343","NQO2","NQO2","P16083",0,0,0,0,0
"1344","H2AX","H2AFX","P16104",70031,0,64545,43321,67008
"1345","ACAN","ACAN","P16112",471820,0,172220,0,244980
"1346","ITGB4","ITGB4","P16144",0,0,0,0,0
"1347","SPN","SPN","P16150",0,0,0,275790,0
"1348","CBR1","CBR1","P16152",155890,45341,142870,263230,0
"1349","ANK1","ANK1","P16157",10465,0,0,414560,0
"1350","ACADS","ACADS","P16219",0,0,0,0,0
"1351","PDGFRA","PDGFRA","P16234",0,0,0,0,0
"1352","GLB1","GLB1","P16278",0,0,0,0,0
"1353","PECAM1","PECAM1","P16284",0,32761,0,0,0
"1354","PPP3CB","PPP3CB","P16298",0,0,0,0,0
"1355","NCK1","NCK1","P16333",0,0,0,0,0
"1356","H1-5","HIST1H1B","P16401",0,0,0,0,0
"1357","EPCAM","EPCAM","P16422",0,0,0,348260,0
"1358","POR","POR","P16435",1445300,0,7074500,0,1872400
"1359","EPB42","EPB42","P16452",98986,0,26157,0,0
"1360","MGMT","MGMT","P16455",0,0,0,0,0
"1361","PCSK2","PCSK2","P16519",0,0,0,0,0
"1362","ATP2A2","ATP2A2","P16615",1813400,0,5705900,0,933010
"1363","CD36","CD36","P16671",19766,430400,82919,2350600,0
"1364","IL7R","IL7R","P16871",0,0,0,0,0
"1365","PLCG2","PLCG2","P16885",0,0,0,0,0
"1366","FAH","FAH","P16930",10489,0,0,166880,0
"1367","STMN1","STMN1","P16949",0,0,0,0,0
"1368","YBX3","YBX3","P16989",35092,0,28990,0,0
"1369","HSPA6","HSPA6","P17066",183780,181350,1002500,0,0
"1370","RHOQ","RHOQ","P17081",0,0,0,77467,0
"1371","TMEM11","TMEM11","P17152",0,0,0,0,0
"1372","GOT1","GOT1","P17174",413890,38932,1010200,334150,0
"1373","BPI","BPI","P17213",0,0,0,0,0
"1374","PRKCA","PRKCA","P17252",0,0,27563,0,0
"1375","ITGA2","ITGA2","P17301",874520,10007,1963300,0,0
"1376","GJA1","GJA1","P17302",3182900,58470,7089500,0,86627
"1377","NPR3","NPR3","P17342",28228,0,165840,0,0
"1378","NDUFB7","NDUFB7","P17568",0,0,0,0,0
"1379","SYN1","SYN1","P17600",0,0,0,0,0
"1380","PRKACA","PRKACA","P17612",183360,15727,271770,2385400,0
"1381","CAPN2","CAPN2","P17655",194560,17835,353210,1082100,0
"1382","DES","DES","P17661",0,0,0,0,0
"1383","HLA-G","HLA-G","P17693",0,51829,0,230740,0
"1384","CTPS1","CTPS1","P17812",77314,0,264760,0,0
"1385","ENG","ENG","P17813",167950,20252,180560,16826,0
"1386","DDX5","DDX5","P17844",0,0,0,0,0
"1387","PFKL","PFKL","P17858",346930,0,544460,986450,0
"1388","CR1","CR1","P17927",0,0,0,62716,0
"1389","LGALS3","LGALS3","P17931",11124,174260,0,4009000,0
"1390","IGFBP3","IGFBP3","P17936",3937.5,0,0,0,42713
"1391","PSMC3","PSMC3","P17980",129770,0,164690,0,0
"1392","TCP1","TCP1","P17987",928300,0,1280600,48797,0
"1393","PTPN1","PTPN1","P18031",1908,0,27764,0,0
"1394","IGFBP2","IGFBP2","P18065",7283.2,0,0,21489,0
"1395","RPL35A","RPL35A","P18077",100970,0,88879,0,0
"1396","ITGB5","ITGB5","P18084",39072,0,0,0,0
"1397","ARF4","ARF4","P18085",0,17625,0,79587,0
"1398","RPL7","RPL7","P18124",877000,0,850610,42496,268670
"1399","VCL","VCL","P18206",244530,156550,633370,1551800,0
"1400","LBP","LBP","P18428",11660000,1493500,15408000,1127400,5245400
"1401","PTPRA","PTPRA","P18433",304940,12957,470570,0,0
"1402","NAT1","NAT1","P18440",0,0,0,193140,0
"1403","IL1RN","IL1RN","P18510",0,0,0,0,0
"1404","ITGB6","ITGB6","P18564",474750,0,624640,0,0
"1405","RHCE","RHCE","P18577",0,0,0,0,0
"1406","RPL17","RPL17","P18621",778690,0,214330,0,119770
"1407","PGAM1","PGAM1","P18669",597350,237560,1207400,3844500,19114
"1408","RCC1","RCC1","P18754",0,0,0,0,0
"1409","SDC1","SDC1","P18827",0,0,0,0,0
"1410","ATP5PF","ATP5J","P18859",0,0,0,0,0
"1411","PAM","PAM","P19021",0,0,106440,0,0
"1412","CDH2","CDH2","P19022",170480,0,425400,0,0
"1413","PLCG1","PLCG1","P19174",2949.4,0,0,0,0
"1414","CD58","CD58","P19256",0,30131,0,0,0
"1415","VCAM1","VCAM1","P19320",119740,0,1056500,0,0
"1416","NCL","NCL","P19338",0,0,31695,0,0
"1417","HK1","HK1","P19367",0,0,0,0,0
"1418","POLR2E","POLR2E","P19388",0,0,0,0,0
"1419","GGT1","GGT1","P19440",0,376060,0,553450,0
"1420","TRIM21","TRIM21","P19474",0,0,0,0,0
"1421","EIF2AK2","EIF2AK2","P19525",15373,0,0,0,0
"1422","SLC9A1","SLC9A1","P19634",128970,0,158440,864790,0
"1423","ORM2","ORM2","P19652",1030700,235420,2504900,711750,6050400
"1424","CSNK2A2","CSNK2A2","P19784",0,0,0,137720,0
"1425","ITIH2","ITIH2","P19823",33604000,853450,12060000,2980700,19292000
"1426","ITIH1","ITIH1","P19827",27611000,898480,15333000,852850,21371000
"1427","NFKB1","NFKB1","P19838",5101.5,0,0,53396,0
"1428","NCF2","NCF2","P19878",0,0,0,0,0
"1429","FST","FST","P19883",60178,0,147720,0,0
"1430","TYMP","TYMP","P19971",62250,17330,0,477830,0
"1431","ATP2B1","ATP2B1","P20020",67207,120980,30716,1012500,0
"1432","HLA-DPA1","HLA-DPA1","P20036",0,84288,0,221260,0
"1433","EIF2S2","EIF2S2","P20042",0,0,0,0,0
"1434","ANXA7","ANXA7","P20073",727640,158360,1035400,1204400,0
"1435","CD33","CD33","P20138",0,0,0,0,0
"1436","AZU1","AZU1","P20160",0,0,0,0,0
"1437","TPSB2","TPSB2","P20231",0,0,0,0,0
"1438","ALOX5AP","ALOX5AP","P20292",0,0,0,0,0
"1439","RAB3A","RAB3A","P20336",0,0,0,0,0
"1440","RAB4A","RAB4A","P20338",0,0,0,0,0
"1441","RAB5A","RAB5A","P20339",154530,17270,241860,0,0
"1442","RAB6A","RAB6A","P20340",0,0,0,0,0
"1443","MX1","MX1","P20591",7450.9,0,0,0,0
"1444","MX2","MX2","P20592",0,0,0,0,0
"1445","NPR2","NPR2","P20594",147400,0,189190,252970,0
"1446","PSMB1","PSMB1","P20618",309960,0,419690,167150,0
"1447","M6PR","M6PR","P20645",471180,0,792730,0,0
"1448","COX5A","COX5A","P20674",0,0,0,0,0
"1449","LMNB1","LMNB1","P20700",1299.7,0,0,0,0
"1450","ITGAL","ITGAL","P20701",0,48539,0,0,0
"1451","ITGAX","ITGAX","P20702",0,0,0,213660,0
"1452","PZP","PZP","P20742",4783100,763270,5142300,84954,1890400
"1453","OGN","OGN","P20774",0,0,0,0,0
"1454","CAST","CAST","P20810",0,0,0,49181,0
"1455","IMPDH1","IMPDH1","P20839",0,0,0,0,0
"1456","C4BPB","C4BPB","P20851",66037,44514,187940,48696,78492
"1457","COL5A1","COL5A1","P20908",0,0,0,105930,0
"1458","FLG","FLG","P20930",0,0,57739,0,0
"1459","RASA1","RASA1","P20936",0,0,0,0,0
"1460","PTMS","PTMS","P20962",0,0,0,0,0
"1461","CD247","CD247","P20963",13918,0,0,0,0
"1462","CDK11B","CDK11B","P21127",22878,0,30206,73374,0
"1463","PTN","PTN","P21246",0,0,0,0,0
"1464","GSTM3","GSTM3","P21266",59366,66221,0,0,0
"1465","ATP6V1B2","ATP6V1B2","P21281",63478,0,190650,542240,0
"1466","ATP6V1C1","ATP6V1C1","P21283",0,0,0,0,0
"1467","CSRP1","CSRP1","P21291",0,9452.1,0,18309000,0
"1468","FLNA","FLNA","P21333",4003500,4226.9,9648800,6120400,0
"1469","NF1","NF1","P21359",0,0,0,0,0
"1470","MAOA","MAOA","P21397",0,0,0,0,0
"1471","ACO1","ACO1","P21399",94524,0,243600,346210,0
"1472","FPR1","FPR1","P21462",0,0,0,0,0
"1473","SYT1","SYT1","P21579",0,0,0,0,0
"1474","TNFAIP3","TNFAIP3","P21580",0,0,0,22007,0
"1475","NT5E","NT5E","P21589",40852,527330,0,7895500,0
"1476","GPD1","GPD1","P21695",0,0,0,0,0
"1477","C5AR1","C5AR1","P21730",10005,14509,0,45893,0
"1478","MDK","MDK","P21741",53807,0,61056,0,0
"1479","MSR1","MSR1","P21757",0,0,0,0,0
"1480","VDAC1","VDAC1","P21796",41272,0,59652,0,0
"1481","BGN","BGN","P21810",20359,0,0,0,0
"1482","CD72","CD72","P21854",0,0,0,0,0
"1483","SDHB","SDHB","P21912",112680,0,0,0,0
"1484","CD9","CD9","P21926",2785200,2746600,4213600,10173000,0
"1485","COMT","COMT","P21964",405780,0,1509700,0,88065
"1486","TGM2","TGM2","P21980",35028,70868,67896,2460400,0
"1487","OSBP","OSBP","P22059",100960,0,104890,245920,0
"1488","PCMT1","PCMT1","P22061",0,0,31937,888940,0
"1489","FBL","FBL","P22087",12515,0,0,0,0
"1490","GART","GART","P22102",120550,0,214410,67968,0
"1491","TNXB","TNXB","P22105",33610,0,0,0,0
"1492","CDH3","CDH3","P22223",0,0,0,0,0
"1493","PAICS","PAICS","P22234",346290,0,498760,119020,0
"1494","ACHE","ACHE","P22303",0,0,0,0,0
"1495","SCP2","SCP2","P22307",0,0,0,0,0
"1496","UBA1","UBA1","P22314",1357500,172470,5179700,1137500,0
"1497","GPX3","GPX3","P22352",223770,0,140440,205790,57196
"1498","NME2","NME2","P22392",359890,89979,1301400,4117600,0
"1499","ENPP1","ENPP1","P22413",0,0,6140.3,0,0
"1500","FDXR","FDXR","P22570",177240,0,283670,0,0
"1501","PRKACG","PRKACG","P22612",51712,0,102380,0,0
"1502","HNRNPA2B1","HNRNPA2B1","P22626",0,0,10341,0,0
"1503","CALB2","CALB2","P22676",7131.1,162930,0,130550,0
"1504","PRKACB","PRKACB","P22694",0,0,0,0,0
"1505","UQCRC2","UQCRC2","P22695",11044,0,0,0,0
"1506","SLC2A5","SLC2A5","P22732",0,0,0,0,0
"1507","TGM1","TGM1","P22735",179710,838130,0,44265,0
"1508","CA4","CA4","P22748",0,0,0,0,0
"1509","AADAC","AADAC","P22760",272600,0,1293500,0,57941
"1510","CPN2","CPN2","P22792",1085800,0,485160,34118,502030
"1511","EVI2A","EVI2A","P22794",0,0,0,0,0
"1512","FECH","FECH","P22830",0,0,0,0,0
"1513","PROZ","PROZ","P22891",0,0,0,0,0
"1514","MMP8","MMP8","P22894",0,0,0,0,0
"1515","MRC1","MRC1","P22897",0,0,0,0,0
"1516","P23083","P23083","P23083",69379,146410,194910,80121,0
"1517","CES1","CES1","P23141",98077,0,0,0,0
"1518","FBLN1","FBLN1","P23142",546580,0,37688,75671,454920
"1519","TCEA1","TCEA1","P23193",34025,0,0,0,0
"1520","PTGS1","PTGS1","P23219",64232,0,0,0,0
"1521","ITGA6","ITGA6","P23229",11609000,299650,24896000,0,263520
"1522","SFPQ","SFPQ","P23246",0,0,0,0,0
"1523","TUBG1","TUBG1","P23258",0,0,0,0,0
"1524","KEL","KEL","P23276",0,0,0,0,0
"1525","PPIB","PPIB","P23284",1180900,0,4046300,0,589930
"1526","S100A1","S100A1","P23297",0,0,0,67598,0
"1527","ME2","ME2","P23368",0,0,0,0,0
"1528","GLDC","GLDC","P23378",0,0,0,0,0
"1529","WARS1","WARS","P23381",3562.8,0,9923.5,1191700,0
"1530","RPS3","RPS3","P23396",132860,0,308510,0,0
"1531","GCSH","GCSH","P23434",0,0,0,0,0
"1532","RPS6KB1","RPS6KB1","P23443",0,0,0,0,0
"1533","JAK1","JAK1","P23458",35745,0,0,183400,0
"1534","PTPRB","PTPRB","P23467",0,0,0,103420,0
"1535","PTPRE","PTPRE","P23469",0,0,0,0,0
"1536","PTPRG","PTPRG","P23470",2004600,0,3013200,0,10150
"1537","MCC","MCC","P23508",9532.1,0,13997,0,0
"1538","TNFSF4","TNFSF4","P23510",0,0,0,0,0
